id,review,rv_fixed
588228,"Amazon Prime’s purchase of The Tomorrow War from Paramount was a bold move as the FX-laden film starring Chris Pratt reportedly cost around $200 million to purchase and follows prior purchases of Paramount films by the streamer.

Pratt stars as an ex-soldier named Dan Forester who has just been turned down for a research job he has been seeking and must remain teaching science to less than enthusiastic students.

While watching a Soccer match with his wife, daughter, and friends, the world is stunned when a group of armed individuals appear in a flash of light and tell the televised audience that they have come from thirty years in the future and are seeking help to save humanity.

It is soon learned that an Alien threat they call the White Spikes suddenly appeared and has humanity on the verge of extinction.  The nations of the world send forces into the future to help fight the war but with a very high casualty rate; a worldwide draft is soon instituted to replenish the numbers.

Dan is eventually drafted and told he has 24 hours to get things in order before he is deployed for seven days at which time he will be returned. Dan contemplates running and seeks out his estranged father (J.K. Simmons); who has a deep disdain for governments and conducts himself in a shady fashion to the point where Dan will not let him anywhere near his daughter.

Dan eventually deploys and finds a nightmare version of the future where cities are in ruin and the deadly and very tough enemy is everywhere.

As the tension mounts; Dan must team up with the leader of the resistance to develop a way to fight the aliens and save humanity before it is too late.

The film features some good FX and action and while there were many times I questioned why a different course of action was not attempted; the film eventually attempts to address many questions later in the film.

While the final act may seem overblown and too convenient; the film works as an enjoyable and action-filled escape as long as you are willing to just go along with the ride and not ask too many questions along the way.

While there are elements of prior Science Fiction and Horror films evident; the cast and premise work well and the movie is a step above most offerings that are sold to streaming services and is well worth a watch.
3.5 stars out of 5","Amazon Prime’s purchase of The Tomorrow War from Paramount was a bold move as the FX-laden film starring Chris Pratt reportedly cost around $200 million to purchase and follows prior purchases of Paramount films by the streamer.

Pratt stars as an ex-soldier named Dan Forester who has just been turned down for a research job he has been seeking and must remain teaching science to less than enthusiastic students.

While watching a Soccer match with his wife, daughter, and friends, the world is stunned when a group of armed individuals appear in a flash of light and tell the televised audience that they have come from thirty years in the future and are seeking help to save humanity.

It is soon learned that an Alien threat they call the White Spikes suddenly appeared and has humanity on the verge of extinction.  The nations of the world send forces into the future to help fight the war but with a very high casualty rate; a worldwide draft is soon instituted to replenish the numbers.

Dan is eventually drafted and told he has 24 hours to get things in order before he is deployed for seven days at which time he will be returned. Dan contemplates running and seeks out his estranged father (J.K. Simmons); who has a deep disdain for governments and conducts himself in a shady fashion to the point where Dan will not let him anywhere near his daughter.

Dan eventually deploys and finds a nightmare version of the future where cities are in ruin and the deadly and very tough enemy is everywhere.

As the tension mounts; Dan must team up with the leader of the resistance to develop a way to fight the aliens and save humanity before it is too late.

The film features some good FX and action and while there were many times I questioned why a different course of action was not attempted; the film eventually attempts to address many questions later in the film.

While the final act may seem overblown and too convenient; the film works as an enjoyable and action-filled escape as long as you are willing to just go along with the ride and not ask too many questions along the way.

While there are elements of prior Science Fiction and Horror films evident; the cast and premise work well and the movie is a step above most offerings that are sold to streaming services and is well worth a watch.
3.5 stars out of 5"
588228,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/the-tomorrow-war-spoiler-free-review

""The Tomorrow War is one of the biggest surprises of the year, boasting an impressively creative creature design, entertaining action sequences, and a contender for the most beautiful shot of 2021. Chris McKay demonstrates all of his undeniable talent behind the camera, delivering brilliantly directed action scenes featuring excellent camera work, a chill-inducing score, and exceptional VFX - the Whitespikes look stunningly scary. Zach Dean doesn't avoid the formulas and cliches of the genre, offering a generic story with no real surprises but still possessing remarkable character work. Chris Pratt is great as the protagonist, but Yvonne Strahovski is on a whole other level, delivering one of her best performances ever in a feature film. With an overextended runtime, the last act is mostly unnecessary and less exciting, ultimately making the ending a tad underwhelming compared to the epic conclusion of the second act. I wouldn't be surprised if it gains a cult following, though. Tremendous replay value. Highly recommend it.""

Rating: B","FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/the-tomorrow-war-spoiler-free-review

""The Tomorrow War is one of the biggest surprises of the year, boasting an impressively creative creature design, entertaining action sequences, and a contender for the most beautiful shot of 2021. Chris McKay demonstrates all of his undeniable talent behind the camera, delivering brilliantly directed action scenes featuring excellent camera work, a chill-inducing score, and exceptional VFX - the Whitespikes look stunningly scary. Zach Dean doesn't avoid the formulas and cliches of the genre, offering a generic story with no real surprises but still possessing remarkable character work. Chris Pratt is great as the protagonist, but Yvonne Strahovski is on a whole other level, delivering one of her best performances ever in a feature film. With an overextended runtime, the last act is mostly unnecessary and less exciting, ultimately making the ending a tad underwhelming compared to the epic conclusion of the second act. I wouldn't be surprised if it gains a cult following, though. Tremendous replay value. Highly recommend it.""

Rating: B"
588228,"Great watch, will likely watch again, and do recommend.

It's usually a good sign when the worst part of a time travel movie is the time travel.

I could probably make an hour long video on the time travel in this movie, especially compared to ""Looper"", but I'll forego that enough to say that it's well leveraged for the purposes of the movie.

The ""White Spikes"" are amazingly well put together, though I think projectile spikes are an odd biological evolution.

The story is far from perfect, but the cast, the acting, the situation, and especially the action are all executed wonderfully with a high production value to back it up.","Great watch, will likely watch again, and do recommend.

It's usually a good sign when the worst part of a time travel movie is the time travel.

I could probably make an hour long video on the time travel in this movie, especially compared to ""Looper"", but I'll forego that enough to say that it's well leveraged for the purposes of the movie.

The ""White Spikes"" are amazingly well put together, though I think projectile spikes are an odd biological evolution.

The story is far from perfect, but the cast, the acting, the situation, and especially the action are all executed wonderfully with a high production value to back it up."
588228,"This thing doesn't just have regular plot holes or logical inconsistencies, it has scene hole, moment to moment holes, blink and you'll miss it holes. It is in fact entirely made of holes! My teenage cousin got frustrated while watching it and he likes robot dinosaurs!

This might, by some stretch of imagination, be okay if it weren't clear - from so many self-important pop-up references to personal enterprise and industry, attempts at did-you-get-it political issues critique and just awkward piggybacking on all the current popular social issues from the pandemic, war on insert-noun, veterans, STEM, disenfranchised youth, patriarchy, feminism - that somebody thought they were making a CLEVER action flick. As is to be expected, these moments and attempts summed up also contradict and nullify each other.

There once was a time when this couldn't even pass for public access cable, that time was before the reign of the tech mogul gnomes. It turns out that the only thing that kept nerds smart and hard working was the absence of social recognition.","This thing doesn't just have regular plot holes or logical inconsistencies, it has scene hole, moment to moment holes, blink and you'll miss it holes. It is in fact entirely made of holes! My teenage cousin got frustrated while watching it and he likes robot dinosaurs!

This might, by some stretch of imagination, be okay if it weren't clear - from so many self-important pop-up references to personal enterprise and industry, attempts at did-you-get-it political issues critique and just awkward piggybacking on all the current popular social issues from the pandemic, war on insert-noun, veterans, STEM, disenfranchised youth, patriarchy, feminism - that somebody thought they were making a CLEVER action flick. As is to be expected, these moments and attempts summed up also contradict and nullify each other.

There once was a time when this couldn't even pass for public access cable, that time was before the reign of the tech mogul gnomes. It turns out that the only thing that kept nerds smart and hard working was the absence of social recognition."
588228,"**Overall : A fun popcorn sci-fi blockbuster with fun characters, scary aliens, and great action that far outweigh its minor faults.**

The Tomorrow War is a fun fighting alien creatures, time travel, sci-fi action flick that thoroughly entertains despite its flaws. The film's premise lends to some confusion with trying to change timelines, leading to moments of disjointed logic and confusing plot points. But let me be honest, if you don't take the science seriously, you will enjoy the movie. The aliens are super creepy and overwhelming. Transporting soldiers to the future to help try to overcome a failing war for survival provides a fresh take on the alien battle trope. I enjoyed the parts of the movie that took place in the future where the risk and danger were higher than the present-day parts that were more focused on exposition. Because The Tomorrow War was released straight to streaming, I had low expectations that were undeniably exceeded. I will be back to watch this one again.","**Overall : A fun popcorn sci-fi blockbuster with fun characters, scary aliens, and great action that far outweigh its minor faults.**

The Tomorrow War is a fun fighting alien creatures, time travel, sci-fi action flick that thoroughly entertains despite its flaws. The film's premise lends to some confusion with trying to change timelines, leading to moments of disjointed logic and confusing plot points. But let me be honest, if you don't take the science seriously, you will enjoy the movie. The aliens are super creepy and overwhelming. Transporting soldiers to the future to help try to overcome a failing war for survival provides a fresh take on the alien battle trope. I enjoyed the parts of the movie that took place in the future where the risk and danger were higher than the present-day parts that were more focused on exposition. Because The Tomorrow War was released straight to streaming, I had low expectations that were undeniably exceeded. I will be back to watch this one again."
12101,"This story takes place in the bleak future of 2022 but it feels very much like 1973. There are some moments of inspiration but a number of tricks have been missed in imagining a dystopian future, notably race, gender and technology. I know that dystopia is supposed to be worse but it looks rather like 1973 instead of an degraded 2022. The story is good but almost everything else is dated. As such, it seems it may benefit from a remake but I think the reason it hasn't been remade is probably because it has actually be rebooted a number of times in other films and its actually a fairly simple plot.","This story takes place in the bleak future of 2022 but it feels very much like 1973. There are some moments of inspiration but a number of tricks have been missed in imagining a dystopian future, notably race, gender and technology. I know that dystopia is supposed to be worse but it looks rather like 1973 instead of an degraded 2022. The story is good but almost everything else is dated. As such, it seems it may benefit from a remake but I think the reason it hasn't been remade is probably because it has actually be rebooted a number of times in other films and its actually a fairly simple plot."
10547,"Charlie Sheen channels his inner Kevin Smith in this unique take on the genre. Sure it's a little X-Files-y, and a lot of the twists are either glaringly obvious or make zero sense, but by and large it's pretty original. The climate-change message does beat you over the head a little, but only gently, which I can handle. Obviously it didn't take anyway, considering we're here twenty years later and the problem's only gotten worse.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._","Charlie Sheen channels his inner Kevin Smith in this unique take on the genre. Sure it's a little X-Files-y, and a lot of the twists are either glaringly obvious or make zero sense, but by and large it's pretty original. The climate-change message does beat you over the head a little, but only gently, which I can handle. Obviously it didn't take anyway, considering we're here twenty years later and the problem's only gotten worse.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
21864,"Well done monster flick in a small town of the Great Northwest 

An Alaskan hamlet is attacked by some sort of dragon-like creature, recently awoken from its long frozen hibernation. 

Released to TV, ""Wyvern"" (2009) was directed by the great 'B' monster flick director Stephen R. Monroe, who also did ""Sasquatch Mountain,"" ""Ogre"", ""It Waits"" and the remake of ""I Spit on Your Grave"" (2010).

I liked how the story is taken seriously without being dead-serious. The characters seem real and three-dimensional. One of the main roles is Claire, played by Erin Karpluk, one of the most winsome girl-next-door types to walk the face of the earth. 

Meanwhile the dragon isn't just causing havoc without rhyme or reason; it has a plan. The CGI is effective enough considering the budget and time period.

The ending is an obvious homage to Spielberg's excellent 1971 TV flick ""Duel.""

So if you enjoy contemporaneous monster-in-the-woods flicks like ""Goblin,"" ""It Waits"" and ""Ogre"" you'll likely appreciate ""Wyvern,"" which is on par with ""Goblin"" but a bit better than the other two.

The movie runs 1 hour, 29 minutes, and was filmed in Vancouver, BC.

GRADE: B","Well done monster flick in a small town of the Great Northwest 

An Alaskan hamlet is attacked by some sort of dragon-like creature, recently awoken from its long frozen hibernation. 

Released to TV, ""Wyvern"" (2009) was directed by the great 'B' monster flick director Stephen R. Monroe, who also did ""Sasquatch Mountain,"" ""Ogre"", ""It Waits"" and the remake of ""I Spit on Your Grave"" (2010).

I liked how the story is taken seriously without being dead-serious. The characters seem real and three-dimensional. One of the main roles is Claire, played by Erin Karpluk, one of the most winsome girl-next-door types to walk the face of the earth. 

Meanwhile the dragon isn't just causing havoc without rhyme or reason; it has a plan. The CGI is effective enough considering the budget and time period.

The ending is an obvious homage to Spielberg's excellent 1971 TV flick ""Duel.""

So if you enjoy contemporaneous monster-in-the-woods flicks like ""Goblin,"" ""It Waits"" and ""Ogre"" you'll likely appreciate ""Wyvern,"" which is on par with ""Goblin"" but a bit better than the other two.

The movie runs 1 hour, 29 minutes, and was filmed in Vancouver, BC.

GRADE: B"
28430,"Newspaper editor ""Bill"" (Leo McKern) is trying to keep his team focused on churning out the Daily Express whilst the Russians and the Americans are detonating nuclear devices all over the shop. When two of them explode simultaneously and knock the Earth out of it's orbit, things really do start to heat up and his reporter ""Stenning"" (Edward Judd) and feisty switchboard worker ""Jeannie"" (Janet Munro) have to try to get to the bottom of things. Just imagine the red tape involved as the government officials put up all sorts of barricades to him finding out anything - possibly because they don't really know a great deal more themselves. What now ensues is a mixture of romance coupled with some increasingly exasperating investigative journalism as we appear to be heading straight into the path of the sun. Might there be a way to arrest this inevitability? More bombs perhaps? We'll have to tune into the Prime Ministerial broadcast at 9pm... Made when the cold war was alive and well, this is quite an interesting story that when you strip it back offers us quite a potent look at the futility of nuclear weapons. The drama here doesn't politicise anything, but it does use the buzzing dynamic of the newsroom to present us with a story of mankind's own stupidity and bloody-mindedness. There's a solid supporting cast and a welcome bit of sarcasm in the dialogue and it's at the better end of the apocalyptic drama genre.","Newspaper editor ""Bill"" (Leo McKern) is trying to keep his team focused on churning out the Daily Express whilst the Russians and the Americans are detonating nuclear devices all over the shop. When two of them explode simultaneously and knock the Earth out of it's orbit, things really do start to heat up and his reporter ""Stenning"" (Edward Judd) and feisty switchboard worker ""Jeannie"" (Janet Munro) have to try to get to the bottom of things. Just imagine the red tape involved as the government officials put up all sorts of barricades to him finding out anything - possibly because they don't really know a great deal more themselves. What now ensues is a mixture of romance coupled with some increasingly exasperating investigative journalism as we appear to be heading straight into the path of the sun. Might there be a way to arrest this inevitability? More bombs perhaps? We'll have to tune into the Prime Ministerial broadcast at 9pm... Made when the cold war was alive and well, this is quite an interesting story that when you strip it back offers us quite a potent look at the futility of nuclear weapons. The drama here doesn't politicise anything, but it does use the buzzing dynamic of the newsroom to present us with a story of mankind's own stupidity and bloody-mindedness. There's a solid supporting cast and a welcome bit of sarcasm in the dialogue and it's at the better end of the apocalyptic drama genre."
28430,"_The Day the Earth Caught Fire_ may be a product of the Cold War era, however, its portrayal of climate chaos and human hubris resonates with today's alarming realities. The film's depiction of the creeping disasters unfolding around us in slow motion feels less like a work of fiction and more like a stark cautionary tale we've chosen to ignore—a searing reminder of the fragility of our planet.","_The Day the Earth Caught Fire_ may be a product of the Cold War era, however, its portrayal of climate chaos and human hubris resonates with today's alarming realities. The film's depiction of the creeping disasters unfolding around us in slow motion feels less like a work of fiction and more like a stark cautionary tale we've chosen to ignore—a searing reminder of the fragility of our planet."
718821,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/twisters-review-delivering-exactly-what-fans-crave/

""Twisters is exactly what one expects from a disaster flick: a visual spectacle full of action and adrenaline, with a predictable yet effective narrative.

Daisy Edgar-Jones and Glen Powell stand out as protagonists, bringing charisma and chemistry to characters with some emotional depth. Dan Mindel's cinematography and Benjamin Wallfisch's score add to the immersion layer of the summer blockbuster.

It doesn't bring anything new to the genre, nor does it need to, as it fulfills its sole, valid purpose of entertaining its target audience while still respecting the victims of natural disasters, reminding us of the importance of humanity and altruism in times of crisis.""

Rating: B-","FULL SPOILER-FREE REVIEW @ https://fandomwire.com/twisters-review-delivering-exactly-what-fans-crave/

""Twisters is exactly what one expects from a disaster flick: a visual spectacle full of action and adrenaline, with a predictable yet effective narrative.

Daisy Edgar-Jones and Glen Powell stand out as protagonists, bringing charisma and chemistry to characters with some emotional depth. Dan Mindel's cinematography and Benjamin Wallfisch's score add to the immersion layer of the summer blockbuster.

It doesn't bring anything new to the genre, nor does it need to, as it fulfills its sole, valid purpose of entertaining its target audience while still respecting the victims of natural disasters, reminding us of the importance of humanity and altruism in times of crisis.""

Rating: B-"
718821,"<em>'Twisters'</em> is about what I expected, it's one I enjoyed.

I'd say the action is an (albeit minor, relatively-speaking) improvement on the original, though I do think the characters and cast aren't quite as strong this time out. Overall, comparing the two, they probably level out to be honest, which is actually a good thing when you're talking about a sequel.

Despite the aforementioned about those onscreen, I did still like the performances of Daisy Edgar-Jones and Glen Powell - the latter is the best performer, in my opinion. With that said, hopefully Powell can get himself out of this typecast of 'overly cocky guy turns out to be sound' as it's getting a bit tiresome, even though I do really rate him as an actor.","<em>'Twisters'</em> is about what I expected, it's one I enjoyed.

I'd say the action is an (albeit minor, relatively-speaking) improvement on the original, though I do think the characters and cast aren't quite as strong this time out. Overall, comparing the two, they probably level out to be honest, which is actually a good thing when you're talking about a sequel.

Despite the aforementioned about those onscreen, I did still like the performances of Daisy Edgar-Jones and Glen Powell - the latter is the best performer, in my opinion. With that said, hopefully Powell can get himself out of this typecast of 'overly cocky guy turns out to be sound' as it's getting a bit tiresome, even though I do really rate him as an actor."
718821,"In the interest of full disclosure, I must confess that this long-delayed sequel to its 1996 blockbuster predecessor is not nearly as awful or hokey as I thought it would be. As a prototypical summertime popcorn movie, director Lee Isaac Chung’s latest hits every item on the checklist of requirements for what such a release should do, and, in that sense, it’s admittedly rather fun – to a point. With that said, however, there’s only so much belief that one can realistically suspend while watching this often-preposterous tale, one that frequently pushes the limits of silliness and credibility. As expected, the tornadoes are the real stars of this picture (and, arguably, justifiably so), while the film’s clichéd, largely monodimensional characters and often-clunky, highly implausible narrative take a dutiful back seat to what clearly (and deservedly) lies front and center. That’s not to say these other elements are completely overshadowed, but their inherently predictable qualities and general lack of imagination fail to set this film apart as something genuinely different, particularly from its precursor. That dearth of innovation is especially apparent, for example, where good ole boy storm chaser Tyler Owens (Glen Powell) is concerned, whose testosterone-soaked persona makes him look more like a reckless, simple-minded yokel than a character to be legitimately taken seriously as someone who might actually know something about cutting-edge meteorology. At the same time, though, by employing these qualities where Powell’s character is concerned, I’d contend that maybe the film should have played them up more, transforming this offering into more of a campy romp, an approach that might have helped to distinguish the picture more than haplessly trying to make it into something to be taken so seriously. In any event, “Twisters” may not be the disaster that it could have been, but, as disaster movies go, it could have been better with a little less predictability, a lot less cliché and considerably more originality.","In the interest of full disclosure, I must confess that this long-delayed sequel to its 1996 blockbuster predecessor is not nearly as awful or hokey as I thought it would be. As a prototypical summertime popcorn movie, director Lee Isaac Chung’s latest hits every item on the checklist of requirements for what such a release should do, and, in that sense, it’s admittedly rather fun – to a point. With that said, however, there’s only so much belief that one can realistically suspend while watching this often-preposterous tale, one that frequently pushes the limits of silliness and credibility. As expected, the tornadoes are the real stars of this picture (and, arguably, justifiably so), while the film’s clichéd, largely monodimensional characters and often-clunky, highly implausible narrative take a dutiful back seat to what clearly (and deservedly) lies front and center. That’s not to say these other elements are completely overshadowed, but their inherently predictable qualities and general lack of imagination fail to set this film apart as something genuinely different, particularly from its precursor. That dearth of innovation is especially apparent, for example, where good ole boy storm chaser Tyler Owens (Glen Powell) is concerned, whose testosterone-soaked persona makes him look more like a reckless, simple-minded yokel than a character to be legitimately taken seriously as someone who might actually know something about cutting-edge meteorology. At the same time, though, by employing these qualities where Powell’s character is concerned, I’d contend that maybe the film should have played them up more, transforming this offering into more of a campy romp, an approach that might have helped to distinguish the picture more than haplessly trying to make it into something to be taken so seriously. In any event, “Twisters” may not be the disaster that it could have been, but, as disaster movies go, it could have been better with a little less predictability, a lot less cliché and considerably more originality."
718821,"A tragedy forces meteorologist ""Kate"" (Daisy Edgar-Jones) back into the office where she spends her days monitoring weather events and advising on whether or not twisters may emerge and issuing any necessary alerts. Another of her erstwhile coleagues, ""Javi"" (Anthony Ramos) shows up with some military-grade technology that can be used to 3-D plot the phenomenon and that gets her back out into the field. That's where she encounters ""Tyler"" (Glen Powell) - he's a ""tornado wrangler"" who uses his guts to drive as close as he can to get great images for his lucrative You Tube channel. Her designs are more altruistic, though. She wants to map the things so she can develop a plan to seed them with super-absorbent polymers that will hopefully stop them in their tracks. A gently competitive scenario now develops between the two, but that is soon changed when she discovers that one of their backers in really in it for the fire-sale value of properties devastated by the sheer power of the twisters, and - of course - the remainder of the plot follows lines way more predicable than that of the whirlwind. It's really more of a whirlwind of another sort that takes over and that's a bit of a shame as it shows up the limitations Powell as an actor. Sure, he's the boy next door you wouldn't kick out of bed for eating Pringles, but here he's about as wooden as a washboard. Edgar-Jones isn't a great deal better and the writing seems uncertain as to whether we are to watch an action-packed adventure film or a cheesy romance with some contrived moralising thrown in for good measure. To be fair, there is an attempt at bringing some science into the story and the visual effects are genuinely exciting to watch as these amazing forces of nature wreak their havoc despite man's best efforts. It's a bit on the long side, but it's still perfectly watchable especially if you can appreciate the visual on a big screen. It's just a bit disappointing.","A tragedy forces meteorologist ""Kate"" (Daisy Edgar-Jones) back into the office where she spends her days monitoring weather events and advising on whether or not twisters may emerge and issuing any necessary alerts. Another of her erstwhile coleagues, ""Javi"" (Anthony Ramos) shows up with some military-grade technology that can be used to 3-D plot the phenomenon and that gets her back out into the field. That's where she encounters ""Tyler"" (Glen Powell) - he's a ""tornado wrangler"" who uses his guts to drive as close as he can to get great images for his lucrative You Tube channel. Her designs are more altruistic, though. She wants to map the things so she can develop a plan to seed them with super-absorbent polymers that will hopefully stop them in their tracks. A gently competitive scenario now develops between the two, but that is soon changed when she discovers that one of their backers in really in it for the fire-sale value of properties devastated by the sheer power of the twisters, and - of course - the remainder of the plot follows lines way more predicable than that of the whirlwind. It's really more of a whirlwind of another sort that takes over and that's a bit of a shame as it shows up the limitations Powell as an actor. Sure, he's the boy next door you wouldn't kick out of bed for eating Pringles, but here he's about as wooden as a washboard. Edgar-Jones isn't a great deal better and the writing seems uncertain as to whether we are to watch an action-packed adventure film or a cheesy romance with some contrived moralising thrown in for good measure. To be fair, there is an attempt at bringing some science into the story and the visual effects are genuinely exciting to watch as these amazing forces of nature wreak their havoc despite man's best efforts. It's a bit on the long side, but it's still perfectly watchable especially if you can appreciate the visual on a big screen. It's just a bit disappointing."
718821,"Did you know that this movie had a diverse cast with a strong female lead?  I didn't... and when I say that I mean I sat through the movie, left the theater, and didn't know it had a diverse case with a strong female lead until my wife pointed it out.

But wait, there is more.... I didn't want to see Twisters.  In fact I rolled my eyes at that... until the director said that they weren't going to make it about Climate Change.  I mean, that really got my hopes up.  That made it sound like it was just going to be a movie about tornadoes.  

So, I figured I'd give it a shot and.... it was just a movie about tornadoes.... seriously.  It was like the first one, and let's face it, you didn't see the first one because you thought the plot was interesting, you saw the first one because you wanted to see a movie about tornadoes destroying a lot of crap and that is exactly what it delivered.

And that is exactly what Twisters delivers.

Is there political lecturing? No.  Is there lecturing about climate change? No. Is there lectures about being Gay? No.  Is there lectures about diversity? No. Is there lectures about feminism? No. Does it make a point that all white people are evil? No.  Does it make a point that all men are evil? No.  Does it make a point that Christianity is evil? No.  Does it have a villain that is supposed to be Donald Trump? No.

WOW... Just WOW. WOW WOW WOW WOW WOW. I haven't seen a movie that didn't check off that many boxes since 2016.  

It says NOTHING.  It's a movie about... Twisters and that is all.  Seriously.  It's just a fun entertaining movie.

It gave me everything that I want in movies.  It his my two most important check boxes.

Is the movie fun? YES!!!!
Is the movie Entertaining? YES!!!!!

Those two things are all twisters gave me and that is all I ever ask for.  They made a movie I want to watch, I want to watch movies like this so I can be entertained, and the movie entertained me.

THANK YOU, now make more movies that actually try to entertain people.  DOWN WITH LECTURES, UP WITH ENTERTAINMENT! GIVE US ESCAPISM!!! GIVE US FUN!!!! MAKE MORE MOVIES LIKE THIS!!!!!  We will give you money for it.","Did you know that this movie had a diverse cast with a strong female lead?  I didn't... and when I say that I mean I sat through the movie, left the theater, and didn't know it had a diverse case with a strong female lead until my wife pointed it out.

But wait, there is more.... I didn't want to see Twisters.  In fact I rolled my eyes at that... until the director said that they weren't going to make it about Climate Change.  I mean, that really got my hopes up.  That made it sound like it was just going to be a movie about tornadoes.  

So, I figured I'd give it a shot and.... it was just a movie about tornadoes.... seriously.  It was like the first one, and let's face it, you didn't see the first one because you thought the plot was interesting, you saw the first one because you wanted to see a movie about tornadoes destroying a lot of crap and that is exactly what it delivered.

And that is exactly what Twisters delivers.

Is there political lecturing? No.  Is there lecturing about climate change? No. Is there lectures about being Gay? No.  Is there lectures about diversity? No. Is there lectures about feminism? No. Does it make a point that all white people are evil? No.  Does it make a point that all men are evil? No.  Does it make a point that Christianity is evil? No.  Does it have a villain that is supposed to be Donald Trump? No.

WOW... Just WOW. WOW WOW WOW WOW WOW. I haven't seen a movie that didn't check off that many boxes since 2016.  

It says NOTHING.  It's a movie about... Twisters and that is all.  Seriously.  It's just a fun entertaining movie.

It gave me everything that I want in movies.  It his my two most important check boxes.

Is the movie fun? YES!!!!
Is the movie Entertaining? YES!!!!!

Those two things are all twisters gave me and that is all I ever ask for.  They made a movie I want to watch, I want to watch movies like this so I can be entertained, and the movie entertained me.

THANK YOU, now make more movies that actually try to entertain people.  DOWN WITH LECTURES, UP WITH ENTERTAINMENT! GIVE US ESCAPISM!!! GIVE US FUN!!!! MAKE MORE MOVIES LIKE THIS!!!!!  We will give you money for it."
